م,E,N,نوع الحادث,جسامة الحادث,عدد المصابين
228,21.3897062,39.7458295,دهس مشاه,اصابة,null
227,21.3883266,39.8081369,دهس مشاه,اصابة,null
226,21.3988335,39.8648857,دهس مشاه,اصابة,null
225,19.575264,41.670086,صدم مركبة متحركة,اصابة,null
224,19.155121,41.66891,صدم مركبة متحركة,اصابة,null
223,20.202687,40.809505,انقلاب مركبة,اصابة,null
222,20.127199,40.268959,صدم مركبة متحركة,اصابة,null
221,21.379864,39.784252,دهس مشاه,اصابة,null
220,19.595285,41.555115,دهس مشاه,اصابة,null
219,21.3484398,39.7783328,صدم مركبة متحركة,اصابة,null
218,22.926,39.19599,انقلاب مركبة,اصابة,null
217,20.492743,39.79113,انقلاب مركبة,اصابة,null
216,19.25523,41.798077,دهس مشاه,اصابة,null
215,21.62078,39.68528,دهس مشاه,اصابة,null
214,19.683035,40.917934,صدم مركبة متحركة,اصابة,null
213,19.035007,41.419075,صدم جسم ثابت اخر,اصابة,null
212,21.371481,39.803493,دهس مشاه,اصابة,null
211,19.152397,41.82028,صدم مركبة متحركة,اصابة,null
210,22.694429,39.694962,انقلاب مركبة,اصابة,null
209,21.568542,39.92981,صدم مركبة متحركة,وفاة,null
208,21.4607148,39.8939498,صدم مركبة متحركة,اصابة,null
207,21.472649,39.906002,صدم مركبة متحركة,وفاة,null
206,21.388893,39.840446,دهس مشاه,وفاة,null
205,21.3472984,39.7893309,دهس مشاه,وفاة,null
204,18.763394,41.4395831,دهس مشاه,اصابة,null
203,19.176014,41.795015,صدم جمل,اصابة,null
202,19.398445,41.614014,صدم مركبة متحركة,اصابة,null
201,18.904453,41.226791,صدم مركبة متحركة,اصابة,null
200,21.473814,39.823696,دهس مشاه,اصابة,null
199,21.480897,39.923206,صدم مركبة متحركة,اصابة,null
198,21.382887,39.8818051,دهس مشاه,اصابة,null
197,21.4806878,39.9197536,صدم مركبة متحركة,اصابة,null
196,21.452477,39.845715,دهس مشاه,اصابة,null
195,21.2961,39.35204,صدم مركبة متحركة,اصابة,null
194,19.143332,41.566265,صدم مركبة متحركة,اصابة,null
193,22.3183255,39.8651801,صدم جسم ثابت اخر,اصابة,null
192,22.1104,39.20259,صدم مركبة متحركة,اصابة,null
191,19.132301,41.08577,صدم مركبة متحركة,اصابة,null
190,20.656336,39.96364,انقلاب مركبة,اصابة,null
189,21.25366,39.48482,دهس مشاه,اصابة,null
188,21.392986,39.812472,دهس مشاه,اصابة,null
187,19.620714,40.979084,صدم مركبة متحركة,اصابة,null
186,19.002394,41.288071,انقلاب مركبة,اصابة,null
185,21.497923,39.793076,دهس مشاه,اصابة,null
184,21.4575761,39.8243699,دهس مشاه,اصابة,null
183,18.978184,41.351124,صدم مركبة متحركة,اصابة,null
182,21.23105,39.49223,دهس مشاه,اصابة,null
181,21.220595,39.52204,دهس مشاه,اصابة,null
180,21.361221,39.881252,صدم مركبة متحركة,اصابة,null
179,21.411737,39.80949,صدم مركبة متحركة,اصابة,null
178,21.513836,39.785278,دهس مشاه,اصابة,null
177,19.6408413,40.9552731,صدم مركبة متحركة,اصابة,null
176,21.175552,39.605347,صدم مركبة متحركة,اصابة,null
175,22.519376,39.592956,انقلاب مركبة,اصابة,null
174,21.54451,39.4803,صدم مركبة متحركة,اصابة,null
173,22.494935,39.568737,صدم مركبة متحركة,اصابة,null
172,18.865381,41.32888,صدم مركبة متحركة,اصابة,null
171,21.3846555,39.8292919,صدم مركبة متحركة,اصابة,null
170,19.552366,41.807964,انقلاب مركبة,اصابة,null
169,21.986677,39.5236014,انقلاب مركبة,اصابة,null
168,22.6012,39.63613,انقلاب مركبة,اصابة,null
167,22.18506,39.1623,صدم مركبة متحركة,اصابة,null
166,22.3498,39.17526,صدم مركبة متحركة,اصابة,null
165,21.22062,39.5025,صدم مركبة متحركة,اصابة,null
164,19.137596,39.487514,صدم مركبة متحركة,وفاة,null
163,21.2827,39.48024,دهس مشاه,وفاة,null
162,22.37532,39.38509,انقلاب مركبة,اصابة,null
161,18.41236,41.2549,صدم مركبة متحركة,اصابة,null
160,19.8102959,40.7957172,صدم عمود كهرباء,اصابة,null
159,20.295386,40.521994,دهس مشاه,اصابة,null
158,21.3721086,39.8733447,دهس مشاه,اصابة,null
157,19.08314,41.04545,صدم مركبة متحركة,اصابة,null
156,19.2039253,41.14605,انقلاب مركبة,اصابة,null
155,21.6197324,39.6868272,دهس مشاه,اصابة,null
154,21.375179,39.798241,صدم مركبة متحركة,اصابة,null
153,21.302292,39.899883,صدم مركبة متحركة,اصابة,null
152,19.55962,41.810116,صدم جسم ثابت اخر,وفاة,null
151,22.5238924,39.6162147,صدم مركبة متحركة,وفاة,null
150,21.406389,39.915858,انقلاب مركبة,وفاة,null
149,19.201344,41.092373,صدم جسم ثابت اخر,وفاة,null
148,19.140871,41.160328,صدم مركبة متحركة,وفاة,null
147,21.3816,39.39192,صدم مركبة متحركة,وفاة,null
146,20.819143,39.483715,صدم مركبة متحركة,وفاة,null
145,21.57347,39.23335,صدم مركبة متحركة,اصابة,null
144,19.117069,41.113674,صدم مركبة متحركة,اصابة,null
143,21.4432613,39.7976984,دهس مشاه,اصابة,null
142,20.295386,40.521994,انقلاب مركبة,اصابة,null
141,21.4265113,39.8567237,دهس مشاه,اصابة,null
140,19.736286,41.826641,صدم حاجز جانبي,وفاة,null
139,21.4123202,39.7290875,دهس مشاه,وفاة,null
138,19.0531565,41.667053,صدم مركبة متحركة,اصابة,null
137,21.56292,39.21158,انقلاب مركبة,وفاة,null
136,21.9575094,39.9339549,صدم مركبة متحركة,اصابة,null
135,20.42296,39.801093,دهس مشاه,اصابة,null
134,21.439161,39.817616,دهس مشاه,اصابة,null
133,22.3301,39.14188,صدم مركبة متحركة,وفاة,null
132,18.875801,41.324009,صدم مركبة متحركة,اصابة,null
131,21.530258,39.777038,صدم مركبة متحركة,اصابة,null
130,21.321072,39.683262,صدم مركبة متحركة,اصابة,null
129,21.333956,39.969288,صدم مركبة متحركة,وفاة,null
128,22.1498731,39.3510224,صدم عمود كهرباء,اصابة,null
127,22.47985,39.4834964,صدم مركبة متحركة,اصابة,null
126,19.987713,40.282127893913,صدم مركبة متحركة,اصابة,null
125,21.31416,39.36534,صدم جسم ثابت اخر,اصابة,null
124,21.34479,39.40596,صدم مركبة متحركة,اصابة,null
123,21.666561,39.983746,صدم مركبة متحركة,اصابة,null
122,21.4797107,39.9144908,انقلاب مركبة,اصابة,null
121,21.38003,40.17495,صدم مركبة متحركة,اصابة,null
120,21.424452,39.813942,دهس مشاه,اصابة,null
119,21.358887,39.868038,صدم مركبة متحركة,اصابة,null
118,22.33119,39.3657,دهس مشاه,وفاة,null
117,21.428045,39.800839,دهس مشاه,وفاة,null
116,21.936827,39.897316,صدم مركبة متحركة,اصابة,null
115,19.2323145,41.23913,صدم مركبة متحركة,اصابة,null
114,21.402739,39.781536,صدم مركبة متحركة,اصابة,null
113,21.420656,39.829174,دهس مشاه,اصابة,null
112,22.05385,39.16294,انقلاب مركبة,وفاة,null
111,19.530586,41.662288,صدم جسم ثابت اخر,اصابة,null
110,21.4312305,39.803264,دهس مشاه,اصابة,null
109,22.33119,39.3657,دهس مشاه,وفاة,null
108,19.0026788,41.399937,صدم مركبة متحركة,وفاة,null
107,21.805975,39.719414,دهس مشاه,وفاة,null
106,22.5238924,39.6162147,صدم سياج طريق,وفاة,null
105,22.32057,39.36079,انقلاب مركبة,اصابة,null
104,21.6117389,39.812477,صدم مركبة متحركة,اصابة,null
103,22.2985747,39.8233598,صدم مركبة متحركة,وفاة,null
102,21.347382,39.776028,صدم مركبة متحركة,وفاة,null
101,21.425306,39.812273,دهس مشاه,اصابة,null
100,21.425306,39.819973,دهس مشاه,اصابة,null
99,21.410393,39.820343,دهس مشاه,اصابة,null
98,21.33147,39.689583,صدم عمود كهرباء,اصابة,null
97,21.21289,39.52472,دهس مشاه,وفاة,null
96,19.61034,41.632247,صدم مركبة متحركة,اصابة,null
95,21.37443,40.13525,صدم مركبة متحركة,وفاة,null
94,20.3483192,40.8620824,صدم عمود كهرباء,وفاة,null
93,20.130472,40.310192,صدم مركبة متحركة,اصابة,null
92,21.50032,40.00483,صدم مركبة متحركة,اصابة,null
91,21.526985,39.787266,صدم جسم ثابت اخر,اصابة,null
90,21.302562,39.980262,صدم مركبة متحركة,اصابة,null
89,22.7171,39.18429,دهس مشاه,اصابة,null
88,21.5734,39.21298,صدم مركبة متحركة,اصابة,null
87,22.0211553,39.3397487,صدم مركبة متحركة,اصابة,null
86,19.781524,40.641917,صدم مركبة متحركة,اصابة,null
85,21.36525,39.4227,دهس مشاه,اصابة,null
84,21.421328,39.848064,دهس مشاه,وفاة,null
83,21.55175,39.2177,دهس مشاه,اصابة,null
82,21.36301,40.168472,صدم مركبة متحركة,وفاة,null
81,18.961666,41.389599,صدم مركبة متحركة,اصابة,null
80,20.781524,39.686733,صدم مركبة متحركة,اصابة,null
79,20.294205,40.856161,انقلاب مركبة,وفاة,null
78,21.40415,39.5457,انقلاب مركبة,اصابة,null
77,21.20494,39.46168,صدم مركبة متحركة,اصابة,null
76,21.30571,39.47275,دهس مشاه,وفاة,null
75,19.169735,41.808624,صدم جسم ثابت اخر,اصابة,null
74,20.375109,40.969415,صدم مركبة متحركة,اصابة,null
73,21.370033,39.873642,دهس مشاه,اصابة,null
72,21.29235,39.57165,صدم مركبة متحركة,وفاة,null
71,21.352981,39.896229,صدم مركبة متحركة,وفاة,null
70,22.19478,39.17044,صدم مركبة متحركة,اصابة,null
69,21.40133,39.43251,صدم مركبة متحركة,اصابة,null
68,21.2952,39.47354,صدم مركبة متحركة,اصابة,null
67,21.314672,39.9985,صدم مركبة متحركة,وفاة,null
66,19.343683,41.825989,دهس مشاه,اصابة,null
65,21.40526,39.30181,صدم مركبة متحركة,اصابة,null
64,22.343328,39.316345,انقلاب مركبة,وفاة,null
63,21.26392,39.4645,دهس مشاه,وفاة,null
62,21.085691,39.599044,صدم مركبة متحركة,وفاة,null
61,22.3593983,39.396569,دهس مشاه,اصابة,null
60,18.780823,41.372086,انقلاب مركبة,اصابة,null
59,19.7680669,40.8227116,انقلاب مركبة,اصابة,null
58,21.35549,39.44319,صدم حاجز جانبي,اصابة,null
57,21.26252,39.50354,دهس مشاه,اصابة,null
56,19.183744,41.20364,صدم مركبة متحركة,اصابة,null
55,19.289536,41.102932,انقلاب مركبة,اصابة,null
54,18.76787,41.414829,صدم مركبة متحركة,اصابة,null
53,21.4155,39.34449,صدم مركبة متحركة,اصابة,null
52,21.27486,39.53548,دهس مشاه,اصابة,null
51,21.3799511,39.7948609,دهس مشاه,اصابة,null
50,21.406214,39.810341,دهس مشاه,اصابة,null
49,21.397345,39.789341,صدم مركبة متحركة,اصابة,null
48,21.411879,39.800541,دهس مشاه,اصابة,null
47,19.305914,41.096485,انقلاب مركبة,وفاة,null
46,21.4118685,39.8270327,انقلاب مركبة,وفاة,null
45,21.348103,39.777264,انقلاب مركبة,وفاة,null
44,22.185,39.5123,صدم مركبة متحركة,اصابة,null
43,21.962406,39.363262,صدم مركبة متحركة,اصابة,null
42,21.27357,39.57424,صدم مركبة متحركة,وفاة,null
41,21.26533,39.51465,دهس مشاه,وفاة,null
40,20.430822,39.9757684,صدم مركبة متحركة,اصابة,null
39,19.265314,41.815697,دهس مشاه,وفاة,null
38,19.265314,41.815697,صدم مركبة متحركة,اصابة,null
37,18.9837991,41.3168,دهس مشاه,اصابة,null
36,21.3901808,39.7908433,صدم مركبة متحركة,اصابة,null
35,19.687132,40.914234,صدم مركبة متحركة,اصابة,null
34,21.5433,39.20344,انقلاب مركبة,اصابة,null
33,22.3209583,39.2807014,انقلاب مركبة,وفاة,null
32,21.6199518,40.1773104,دهس مشاه,وفاة,null
31,19.58102,41.050041,انقلاب مركبة,وفاة,null
30,20.631436,39.802161,انقلاب مركبة,اصابة,null
29,21.23313,39.54168,صدم سياج طريق,اصابة,null
28,21.4157166,39.9008052,دهس مشاه,وفاة,null
27,21.421057,39.82988,دهس مشاه,وفاة,null
26,22.882825,39.3135117,صدم مركبة متحركة,اصابة,null
25,21.30235,39.36301,صدم مركبة متحركة,اصابة,null
24,21.427284,39.856621,دهس مشاه,اصابة,null
23,20.3637056,40.852118,صدم جسم ثابت اخر,وفاة,null
22,18.984518,41.297214,صدم عمود كهرباء,اصابة,null
21,19.2907,41.429707,صدم مركبة متحركة,اصابة,null
20,21.380005,39.796902,دهس مشاه,اصابة,null
19,21.407701,39.810173,دهس مشاه,اصابة,null
18,21.328106,40.023476,دهس مشاه,وفاة,null
17,19.443682,41.37656,دهس مشاه,اصابة,null
16,20.252845,40.809808,صدم مركبة متحركة,اصابة,null
15,21.427244,39.934857,دهس مشاه,اصابة,null
14,21.486321,39.950172,دهس مشاه,اصابة,null
13,22.00219,39.15189,انقلاب مركبة,وفاة,null
12,20.509812,40.070721,دهس مشاه,وفاة,null
11,21.28019,39.48018,دهس مشاه,وفاة,null
10,21.349494,39.802897,صدم جسم ثابت اخر,وفاة,null
9,21.403442,39.846874,دهس مشاه,وفاة,null
8,21.908191,39.747097,انقلاب مركبة,اصابة,null
7,19.19734,41.23016,صدم عمود كهرباء,اصابة,null
6,20.249786,40.428856,صدم عمود كهرباء,اصابة,null
5,21.3695562,39.8733336,صدم مركبة متحركة,اصابة,null
4,19.19734,41.23016,دهس مشاه,اصابة,null
3,20.796188,39.674248,صدم مركبة متحركة,اصابة,null
2,22.290224,39.2301808,انقلاب مركبة,اصابة,null
